v1x,v1y,v1,ext,extV,rot,v2x,v2y,v2,v2 angle,vdx,vdy
12.059063,27.571217,30.093073,0.800716,-0.837922,0.496319,57.605988,-19.321466,60.759926,-0.323616,45.546925,-46.892683
16.922077,23.731459,29.146849,0.86134,-0.633741,0.464646,46.732353,0.097692,46.732456,0.00209,29.810276,-23.633767
20.998482,29.178734,35.949059,0.727931,-0.722043,0.672787,87.783752,-25.122269,91.307808,-0.278733,66.785271,-54.301003
38.010315,-19.732468,42.827026,0.090936,-1.046931,0.013326,60.299156,-294.065552,300.184174,-1.368546,22.288841,-274.333084
39.365211,-23.78014,45.990379,0.1212,-0.649714,0.014548,61.498062,-282.548279,289.163544,-1.356484,22.132851,-258.768139
4.1311,18.495544,18.951284,0.763064,-0.602564,0.741692,67.418343,-21.456886,70.750481,-0.308128,63.287243,-39.952431
35.854057,-47.121456,59.211021,0.362779,0.878896,0.110912,68.526672,-187.18132,199.330765,-1.219853,32.672615,-140.059864
-30.251793,-10.553864,32.039894,0.596061,-0.002492,0.378977,21.652258,-108.460388,110.600525,-1.373754,51.904051,-97.906525
-24.101551,-7.333042,25.192425,0.544282,-0.077859,0.380878,34.295532,-125.123703,129.738678,-1.303274,58.397083,-117.790661
41.654549,137.448105,143.621323,0.660073,-2.485244,-0.16714,-12.105218,-131.03157,131.589539,-1.662919,-53.759767,-268.479675
35.237709,178.264282,181.713654,0.380083,-4.252368,-0.148423,-32.277176,-238.136078,240.313568,-1.705516,-67.514885,-416.40036
39.250877,15.858959,42.333649,0.157464,-1.340842,0.013465,62.495239,-272.153046,279.236359,-1.345077,23.244362,-288.012005
38.99337,208.680786,212.292618,0.56302,-3.347374,-0.096218,-5.57077,-194.240799,194.320679,-1.599468,-44.56414,-402.921585
40.765484,23.988213,47.299671,0.124998,-1.766801,0.005318,63.204269,-285.97934,292.880463,-1.353283,22.438786,-309.967552
-32.654549,24.288837,40.697262,0.086553,-1.783557,-0.003532,-54.28339,-298.438416,303.335083,-1.750721,-21.628841,-322.727253
-7.343729,130.88324,131.089096,0.555755,-3.050644,-0.092601,-47.519512,-158.197556,165.18042,-1.862602,-40.175783,-289.080795
-26.284657,16.340647,30.949959,0.022399,-2.832046,-0.000456,-43.576263,-321.351929,324.292999,-1.705577,-17.291607,-337.692575
43.145851,228.686966,232.721481,0.773282,-1.933808,-0.180373,-28.15155,-142.173553,144.933868,-1.766276,-71.297401,-370.860519
44.057659,237.655975,241.705276,0.772235,-1.943169,-0.139866,-13.649732,-149.462326,150.084305,-1.661869,-57.707391,-387.118301
-43.764496,36.21167,56.80331,0.052706,-2.378431,-0.000298,-67.51403,-315.026642,322.179962,-1.781915,-23.749535,-351.238312
-37.754257,149.39505,154.091751,0.088248,-5.068483,-0.002671,-65.324493,-327.258728,333.714783,-1.767818,-27.570236,-476.653778
-38.108013,26.487465,46.409122,0.059415,-1.938039,-0.004979,-61.825462,-311.001404,317.087158,-1.767033,-23.717449,-337.488869
-28.230862,45.290058,53.368256,0.130802,-2.565251,-0.019278,-53.407509,-287.991516,292.901825,-1.754161,-25.176647,-333.281574
-30.15979,241.696991,243.571442,0.633411,-2.962541,-0.016316,-57.460495,-183.037354,191.844681,-1.874981,-27.300705,-424.734344
-45.76091,182.972214,188.607773,0.303907,-4.552491,-0.071616,-99.254784,-254.168655,272.861176,-1.943093,-53.493874,-437.140869
-44.164391,188.171829,193.285095,0.269439,-4.759305,-0.142751,-128.097702,-258.900513,288.857239,-2.030256,-83.933311,-447.072342
-42.195305,181.016556,185.869415,0.291894,-4.620468,-0.035499,-80.896835,-260.274658,272.556763,-1.872144,-38.70153,-441.291214
-43.832951,64.952072,78.358788,0.083592,-3.331114,-0.013642,-71.892754,-307.919312,316.200684,-1.800167,-28.059803,-372.871384
-35.467911,34.294033,49.336124,0.022379,-3.548513,-0.002593,-51.929718,-318.374176,322.581482,-1.732482,-16.461807,-352.668209
-47.959,-34.519157,59.090084,0.210118,0.062385,-0.01498,-68.584618,-248.521973,257.811981,-1.840064,-20.625618,-214.002815
-40.893063,-44.562954,60.482224,0.408994,1.062199,-0.003892,-56.989204,-174.745483,183.803574,-1.886047,-16.096142,-130.182529
-36.33408,-48.610416,60.688862,0.200378,-0.441209,-0.001503,-55.341412,-253.10553,259.085083,-1.786058,-19.007332,-204.495113
-48.086296,178.729218,185.084915,0.31189,-4.500142,-0.014037,-78.579742,-253.290878,265.200012,-1.871616,-30.493446,-432.020096
-35.597099,224.846405,227.64679,0.527639,-3.615649,-0.03538,-71.641052,-206.044052,218.143509,-1.905419,-36.043953,-430.890457
-32.585884,111.475464,116.140518,0.492689,-3.159474,0.121273,11.10223,-176.332993,176.682159,-1.507918,43.688114,-287.808456
-36.061878,161.478851,165.456573,0.48065,-3.588301,0.22246,49.324791,-194.495255,200.652283,-1.322428,85.386669,-355.974106
-34.536694,-18.451372,39.156563,0.087469,-1.147781,-0.011424,-55.982773,-295.684235,300.937256,-1.757914,-21.446079,-277.232862
-49.753399,183.158844,189.796112,0.605638,-3.020537,0.255837,38.974579,-167.848419,172.31398,-1.342638,88.727978,-351.007263
-45.971565,14.887363,48.322025,0.016712,-2.641966,-0.017977,-70.069397,-321.451447,328.999634,-1.785417,-24.097832,-336.33881
10.06606,147.571198,147.914108,0.773739,-1.828931,0.023011,29.904066,-102.877762,107.135834,-1.287916,19.838006,-250.448959
38.528389,60.08329,71.375336,0.012216,-3.259886,0.007131,65.266678,-331.80011,338.158325,-1.376571,26.738289,-391.8834
36.645309,51.563419,63.258713,0.091354,-2.851609,0.021218,65.035919,-302.899109,309.802429,-1.359296,28.39061,-354.462528
52.264885,-8.475596,52.947651,0.203742,-0.179386,0.004952,72.068413,-248.968079,259.189056,-1.289029,19.803528,-240.492482
-36.065563,209.335632,212.419708,0.5859,-3.178554,0.09148,6.174509,-184.796875,184.900009,-1.537396,42.240072,-394.132507
-47.659058,168.067596,174.694305,0.124327,-5.12581,-0.17706,-149.935196,-296.774078,332.498749,-2.038609,-102.276138,-464.841675
43.643673,247.814148,251.627945,0.680994,-2.585738,0.091516,99.137238,-153.099106,182.393875,-0.996155,55.493565,-400.913254
7.01098,141.46933,141.642944,0.695365,-2.331447,0.066644,37.556953,-120.691513,126.400024,-1.269113,30.545974,-262.160843
43.986473,158.120728,164.124878,0.178612,-4.839918,0.012494,75.283394,-296.663696,306.066895,-1.322276,31.296921,-454.784424
34.648121,-44.334885,56.267879,0.201721,-0.314527,0.001248,52.935825,-252.807724,258.290436,-1.364387,18.287704,-208.472839
-88.557121,179.285736,199.96434,0.390205,-4.202941,0.147707,-30.366892,-239.882263,241.796707,-1.696717,58.190229,-419.167999
64.113701,21.060123,67.484039,0.007328,-1.959916,0.011341,95.744415,-326.118103,339.882355,-1.285232,31.630714,-347.178226
54.020248,-7.076611,54.481792,0.123063,-0.34885,0.017129,79.423317,-280.825958,291.841187,-1.295174,25.403069,-273.749348
49.275429,138.095322,146.623276,0.057287,-4.987016,0.005598,78.668015,-330.425781,339.661377,-1.337067,29.392586,-468.521103
27.085155,-49.578701,56.49472,0.380973,0.934853,0.086522,52.556713,-182.839142,190.242889,-1.290895,25.471558,-133.260441
-23.522116,222.790512,224.028793,0.90975,-0.812249,0.135646,23.860331,-102.890793,105.62117,-1.342925,47.382446,-325.681305
42.160145,-37.985634,56.748447,0.14546,-1.356849,0.035531,67.10556,-271.92511,280.082886,-1.328851,24.945415,-233.939476
45.306725,0.344872,45.308037,0.182289,-0.59743,0.003503,64.789253,-260.189392,268.134613,-1.326751,19.482529,-260.534264
39.72385,79.867744,89.201126,0.146833,-3.630088,0.005687,63.451485,-288.052277,294.957977,-1.353981,23.727634,-367.920021
-56.515453,-6.236674,56.858532,0.558046,0.103767,-0.012069,-69.499863,-118.238708,137.151825,-2.102192,-12.984409,-112.002035
-0.194787,-7.034559,7.037255,0.739624,0.492964,-0.046136,-28.143564,-52.051739,59.173,-2.066459,-27.948777,-45.017179
36.964924,-41.627876,55.671227,0.180218,-0.683226,0.032562,61.1595,-259.402161,266.514496,-1.339254,24.194576,-217.774284
-1.944665,53.344955,53.38039,0.809804,-1.263742,-0.032131,-14.931976,-47.091476,49.402138,-1.877852,-12.987311,-100.436432
37.753159,-24.813881,45.177757,0.122466,-0.788247,0.015457,59.640038,-282.115326,288.350464,-1.362461,21.886879,-257.301445
39.360748,38.600872,55.12981,0.003038,-3.595221,0.002999,59.30209,-327.752136,333.073853,-1.391797,19.941341,-366.353008
-67.506248,-22.266577,71.08371,0.187231,0.383765,-0.036542,-95.881004,-254.099976,271.58786,-1.931613,-28.374756,-231.833399
0.618424,45.141991,45.146225,0.782018,-1.311676,-0.143734,-25.608578,-50.28904,56.433914,-2.041799,-26.227002,-95.43103
-5.544848,55.412884,55.689613,0.896573,-0.797955,-0.042958,-14.061489,-22.459976,26.498604,-2.130164,-8.516641,-77.87286
-5.281711,38.298161,38.660648,0.904932,-0.691179,-0.317648,-31.303307,-4.576429,31.636066,-2.996425,-26.021596,-42.87459
36.094429,-33.534691,49.268482,0.168881,-0.496411,0.013383,55.831673,-262.245911,268.123291,-1.36103,19.737244,-228.71122
-10.382486,25.128178,27.188625,0.876198,-0.637176,-0.508601,-41.940559,3.024683,42.049484,3.069599,-31.558073,-22.103494
36.615311,-3.63538,36.795338,0.053815,-2.356137,0.00973,57.097599,-305.82074,311.105225,-1.386219,20.482288,-302.18536
-46.889549,-19.308029,50.70927,0.091502,-0.536152,-0.008445,-69.908546,-293.508057,301.718719,-1.804622,-23.018997,-274.200027
19.105135,-12.220855,22.679407,0.759241,0.817927,-0.051603,-13.967066,-42.161697,44.414951,-1.890692,-33.072201,-29.940843
32.652737,-11.476864,34.610973,0.598549,-0.020878,-0.3815,-18.359505,-106.062347,107.639641,-1.742199,-51.012241,-94.585484
2.865305,52.596188,52.674175,0.872786,-0.933332,-0.142253,-17.692413,-24.395638,30.135836,-2.198254,-20.557718,-76.991825
31.52302,179.915176,182.655884,0.552234,-3.267212,-0.178325,-39.398643,-177.172852,181.50061,-1.78961,-70.921663,-357.088028
-5.154325,34.631653,35.013115,0.792657,-1.095866,-0.302602,-42.595253,-36.208599,55.905441,-2.437063,-37.440928,-70.840252
-38.02523,16.060802,41.277927,0.155554,-1.342828,-0.014684,-61.480507,-272.939026,279.77771,-1.792352,-23.455276,-288.999828
39.124577,180.021927,184.224396,0.341891,-4.329687,0.002904,63.228073,-244.362274,252.409805,-1.317602,24.103497,-424.384201
-46.114826,124.257507,132.538681,0,-4.636282,-0.018269,-69.433655,-337.295197,344.367645,-1.773815,-23.318829,-461.552704
-21.011158,30.175993,36.770359,0.630861,-1.200799,-0.286767,-69.51799,-86.677986,111.111763,-2.246771,-48.506832,-116.853979
-34.457443,69.181381,77.287636,0.168211,-3.267791,-0.000277,-54.902573,-278.81546,284.169586,-1.765223,-20.445129,-347.996841
-64.057968,-15.780302,65.973038,0.240058,0.082267,-0.008684,-84.661026,-236.729507,251.412704,-1.91425,-20.603058,-220.949205
-34.649792,-32.813789,47.721619,0.127213,-1.394134,-0.005559,-52.742161,-278.166138,283.122131,-1.758179,-18.092369,-245.352348
38.314781,-7.830086,39.106686,0.040228,-1.554305,0.012744,62.059822,-313.218048,319.307007,-1.375194,23.745041,-305.387962
-34.992363,-28.130955,44.897839,0.119191,-1.472061,-0.025429,-57.597221,-282.868774,288.673126,-1.771668,-22.604858,-254.73782
-39.455067,-45.252068,60.037086,0.185089,-0.440692,-0.007154,-59.336815,-255.957275,262.745087,-1.798596,-19.881748,-210.705208
60.690704,-1.637335,60.712788,0.591785,0.006912,0.07581,80.262024,-101.533661,129.425949,-0.901877,19.57132,-99.896326
-34.302338,6.580937,34.927914,0.015876,-2.422154,-0.013006,-57.719193,-325.296234,330.377289,-1.746404,-23.416855,-331.877172
42.086174,205.303635,209.572968,0.475567,-3.816194,0.012838,70.144592,-213.108109,224.355362,-1.252815,28.058418,-418.411743
69.204353,-26.861984,74.234825,0.356045,0.861645,0.044458,92.024506,-187.913391,209.236603,-1.115408,22.820152,-161.051407
-35.293129,-15.192511,38.424175,0.083733,-2.328435,-0.010262,-53.653709,-297.051331,301.857941,-1.749491,-18.36058,-281.85882
-29.091909,-48.766113,56.784443,0.204355,-0.413834,-0.002626,-47.705666,-251.893585,256.371246,-1.757968,-18.613756,-203.127472
44.073257,33.077457,55.105083,0.003207,-3.03086,0.000328,64.478645,-325.221863,331.552032,-1.375074,20.405388,-358.29932
-39.662071,263.338287,266.30835,0.740175,-2.215873,-0.033519,-74.120331,-164.734497,180.641296,-1.993599,-34.45826,-428.072784
57.275673,66.799385,87.992386,0.027042,-3.516082,0.023308,92.913994,-326.836304,339.786652,-1.293821,35.638321,-393.635689
-37.444527,140.614899,145.515091,0,-5.189455,-0.011354,-58.971039,-331.796661,336.99646,-1.746692,-21.526512,-472.41156
-31.275038,-12.146517,33.550945,0.060545,-1.499153,-0.001924,-50.492912,-306.427856,310.560089,-1.734108,-19.217875,-294.28134
-52.32019,134.601974,144.412933,0.812381,-1.521468,0.301557,22.123108,-84.718765,87.5597,-1.315365,74.443298,-219.32074
4.805994,-13.487387,14.318072,0.694957,0.798708,-0.039531,-23.43572,-68.134369,72.052238,-1.902083,-28.241714,-54.646982
43.026886,3.696579,43.185387,0.241446,-0.690835,0.001152,61.201714,-239.148071,246.855118,-1.320258,18.174828,-242.84465
64.935287,290.320984,297.494324,0.884186,-1.042326,0.039785,102.481911,-125.526794,162.047897,-0.886126,37.546623,-415.847778
-39.395058,230.339996,233.684586,0.537853,-3.541666,-0.099192,-100.848686,-194.650085,219.223892,-2.048821,-61.453629,-424.990082
-35.377312,252.452652,254.919388,0.751712,-2.117711,0.052551,-7.823822,-161.134293,161.324127,-1.619313,27.55349,-413.586945
-36.206253,6.375262,36.763252,0.255329,-0.747454,-0.00703,-54.989319,-234.676102,241.032562,-1.800964,-18.783066,-241.051363
65.028168,103.347717,122.104111,0.774788,-1.733732,-0.621476,-64.315758,-69.757629,94.882263,-2.315628,-129.343925,-173.105347
35.755169,-32.882549,48.576687,0.131226,-1.037574,0.012892,55.774548,-276.344116,281.916412,-1.371642,20.019379,-243.461567
-55.63332,1.275218,55.647934,0.320846,-0.601842,-0.00828,-73.858833,-205.269913,218.153305,-1.916187,-18.225513,-206.545131
4.073917,107.61805,107.695129,0.57767,-2.760044,0.073789,35.828835,-142.544769,146.978622,-1.324546,31.754918,-250.162819
-53.039143,122.192497,133.207199,0.516026,-3.182797,0.276505,34.177807,-170.849167,174.234207,-1.373356,87.216949,-293.041664
-35.205223,-4.284663,35.465,0.050011,-2.401389,-0.007286,-53.628807,-309.950195,314.555511,-1.742124,-18.423584,-305.665532
44.957882,17.242348,48.150906,0.016684,-1.612227,0.005946,71.136665,-324.513123,332.218597,-1.354999,26.178783,-341.75547
32.661354,56.782639,65.505974,0.112974,-2.972163,0.023186,60.675644,-296.055939,302.209625,-1.368649,28.01429,-352.838577
-46.724655,81.132698,93.625359,0.039223,-3.878674,-0.000752,-72.867477,-327.835144,335.835602,-1.78951,-26.142822,-408.967842
27.512569,-48.567013,55.81842,0.565421,1.571769,0.190082,52.316692,-98.702187,111.710152,-1.083402,24.804123,-50.135174
-36.773716,204.330933,207.613663,0.458416,-3.932971,-0.001058,-59.607666,-221.059006,228.954498,-1.834178,-22.83395,-425.389938
63.524292,-16.148888,65.544807,0.221198,0.208816,0.050374,93.178871,-240.964417,258.352783,-1.201815,29.654579,-224.815529
49.992977,290.105896,294.381927,0.871089,-1.160202,0.02662,82.499825,-140.150146,162.629288,-1.038762,32.506847,-430.256042
41.206123,139.056824,145.0336,0.007049,-5.193823,0.004779,65.281944,-348.899109,354.953979,-1.385827,24.075821,-487.955933
-48.352425,227.023834,232.115875,0.546211,-3.477887,-0.094505,-108.076675,-188.601471,217.373138,-2.091158,-59.724251,-415.625305
-40.329391,74.417931,84.643303,0,-3.60022,-0.004908,-60.948677,-333.994598,339.510132,-1.751294,-20.619286,-408.412529
63.447266,-1.721446,63.470615,0.032994,-0.844953,0.026015,96.185234,-312.941162,327.389343,-1.272602,32.737968,-311.219716
46.90646,-17.052837,49.910072,0.073483,-0.683943,0.010773,71.043648,-300.149078,308.442322,-1.338379,24.137188,-283.096241
-62.168163,26.148342,67.443428,0,-2.655544,-0.01465,-88.321686,-324.39621,336.204712,-1.836618,-26.153522,-350.544552
41.938492,257.223114,260.619568,0.667522,-2.693872,0.154442,121.320503,-153.493805,195.650223,-0.901941,79.382011,-410.716919
-40.425308,231.937653,235.434235,0.530355,-3.597443,-0.115083,-108.653717,-192.945648,221.43544,-2.083665,-68.228409,-424.883301
50.923042,273.02887,277.737152,0.870265,-1.167613,-0.096754,9.536512,-149.765503,150.068817,-1.507206,-41.38653,-422.794373
63.234207,204.956635,214.489609,0.44131,-4.049834,0.026582,100.320328,-220.07283,241.859909,-1.143088,37.086121,-425.029465
71.564148,13.935353,72.908302,0,-2.014066,0.015314,101.813339,-322.761292,338.438782,-1.265231,30.249191,-336.696645
-70.995651,157.242981,172.527496,0.752941,-1.99885,0.311414,23.902994,-115.390045,117.83979,-1.366536,94.898645,-272.633026
2.054466,116.289101,116.307251,0.785825,-1.64973,-0.019715,-16.181635,-81.951012,83.53331,-1.765744,-18.236101,-198.240112
63.290909,0.062125,63.290939,0.600025,0.063246,0.135485,88.721092,-93.985069,129.246368,-0.814201,25.430183,-94.047195
45.55024,122.108337,130.327545,0.328036,-3.959742,-0.291751,-60.510715,-232.819733,240.554718,-1.825074,-106.060955,-354.92807
-36.438797,6.307111,36.98061,0.247328,-0.759971,-0.002158,-54.281509,-235.330078,241.509262,-1.797493,-17.842712,-241.637189
40.71954,13.555921,42.91671,0.141275,-1.259566,0.011552,63.943134,-275.158569,282.490631,-1.342463,23.223595,-288.71449
66.780754,-28.145952,72.469742,0.358974,0.844118,0.00407,83.089439,-192.234329,209.42276,-1.162818,16.308685,-164.088377
-60.493866,-2.476234,60.544525,0.620365,-0.017481,-0.036106,-75.163582,-93.628708,120.066223,-2.247232,-14.669716,-91.152474
-32.178776,-46.392746,56.460255,0.252337,0.257971,-0.00578,-51.738602,-233.719116,239.377335,-1.788654,-19.559826,-187.32637
-33.773956,-14.439414,36.731144,0.070396,-2.100417,-0.00626,-51.989849,-302.322266,306.76001,-1.741099,-18.215893,-287.882852
37.815697,4.815671,38.121094,0.017926,-2.387973,0.005119,59.423325,-322.037109,327.473724,-1.388326,21.607628,-326.85278
53.514816,76.993752,93.764992,0.122055,-3.605628,0.002746,79.067863,-295.519562,305.914276,-1.309364,25.553047,-372.513313
-64.619385,-25.871143,69.605896,0.421186,0.894441,-0.017245,-81.181458,-168.323578,186.87764,-2.020179,-16.562073,-142.452435
-34.010159,17.604923,38.296532,0.006065,-2.733726,-0.008738,-56.057564,-326.63031,331.405823,-1.740764,-22.047405,-344.235233
-36.358128,159.146271,163.246597,0.129194,-5.084701,-0.008738,-65.606323,-313.523193,320.313873,-1.777075,-29.248196,-472.669464
-56.72184,52.729786,77.44545,0.038754,-3.083291,-0.005063,-85.083015,-318.9328,330.086731,-1.831499,-28.361176,-371.662586
50.945305,130.7547,140.328949,0,-4.95992,0.014149,74.669128,-331.262695,339.573914,-1.349094,23.723824,-462.017395
42.042267,288.261902,291.311646,0.88107,-1.070366,0.009802,67.087799,-135.310944,151.029221,-1.110511,25.045532,-423.572845
-38.673344,189.35463,193.263565,0.254916,-4.849666,-0.126873,-116.473564,-265.980316,290.364655,-1.983545,-77.80022,-455.334946
60.62627,-6.443234,60.967697,0.059808,-0.560834,0.014452,88.675163,-304.00238,316.671326,-1.286979,28.048893,-297.559146
-44.441196,219.118988,223.580307,0.54236,-3.504191,-0.01079,-71.266121,-197.073853,209.563736,-1.917786,-26.824924,-416.192841
-57.203583,240.138809,246.858047,0.665159,-2.710055,-0.03876,-95.41185,-163.441452,189.252548,-2.099195,-38.208267,-403.580261
50.196827,269.32431,273.962219,0.730349,-2.299209,0.088872,107.865433,-160.685837,193.532654,-0.979606,57.668606,-430.010147
-38.007748,-49.574112,62.467442,0.533604,1.56438,-0.175888,-66.090103,-110.319382,128.601196,-2.110539,-28.082355,-60.74527
-62.51754,31.179285,69.861229,0.001079,-2.383624,-0.003884,-92.157928,-328.407623,341.093323,-1.84438,-29.640388,-359.586908
-48.000656,68.318283,83.495216,0.043639,-3.497928,-0.013057,-77.990463,-322.908264,332.193115,-1.807783,-29.989807,-391.226547
73.701248,132.123016,151.289017,0.804128,-1.588095,-0.378902,-21.294077,-90.570526,93.040085,-1.801713,-94.995325,-222.693542
58.205704,187.976242,196.781525,0.351732,-4.446653,-0.019879,53.95726,-249.891708,255.65065,-1.358139,-4.248444,-437.86795
-64.273254,-16.619209,66.387115,0.157906,0.040935,-0.016818,-89.413467,-266.809265,281.392883,-1.894155,-25.140213,-250.190056
-42.621204,6.710276,43.146202,0.239937,-0.836241,-0.006586,-62.250977,-239.989578,247.931808,-1.824593,-19.629772,-246.699854
40.880207,210.133041,214.072617,0.786615,-1.819843,-0.18452,-23.862843,-133.217819,135.338181,-1.748043,-64.74305,-343.350861
-23.433689,-11.876165,26.271297,0.763687,0.713164,0.008011,8.38832,-43.707623,44.505283,-1.381183,31.822009,-31.831457
-61.330437,224.901047,233.113495,0.785299,-1.832036,0.262339,34.88443,-137.816681,142.163147,-1.322881,96.214867,-362.717728
-37.744179,-8.635345,38.719402,0.055334,-1.944243,-0.007353,-58.237976,-307.712921,313.175507,-1.757845,-20.493797,-299.077576
58.818653,-3.270198,58.909492,0.646011,0.003938,0.006855,70.218399,-86.090347,111.095329,-0.886594,11.399746,-82.820149
-39.387405,17.852144,43.24427,0.094242,-1.501381,-0.013246,-64.314659,-293.38446,300.351166,-1.786599,-24.927254,-311.236605
-4.310806,46.374355,46.574284,0.767089,-1.392694,0.163381,24.873062,-55.743443,61.040974,-1.151102,29.183868,-102.117798
14.535566,33.477768,36.497173,0.520114,-1.629499,0.003564,27.939539,-142.397675,145.112762,-1.37705,13.403973,-175.875443
40.906178,22.936121,46.897556,0.077988,-1.784112,0.000635,63.194618,-300.88678,307.451477,-1.363777,22.288441,-323.822901
64.38327,-25.500673,69.249474,0.380311,0.766964,0.000468,79.511902,-184.687119,201.075806,-1.164258,15.128632,-159.186445
-39.845634,179.953552,184.312119,0.284472,-4.662912,-0.007022,-66.79805,-268.153564,276.348175,-1.814931,-26.952415,-448.107117
-43.058952,131.807388,138.662399,0,-4.879634,-0.011642,-64.074631,-337.575745,343.602875,-1.758373,-21.015678,-469.383133
41.998787,20.709753,46.827255,0.020239,-1.748891,0.00228,66.559891,-324.306122,331.065979,-1.368369,24.561104,-345.015875
54.083595,66.556839,85.760414,0.068696,-3.398677,0.044603,94.48967,-310.057343,324.135559,-1.274988,40.406075,-376.614182
42.899822,158.664169,164.361526,0.150791,-4.977879,0.012474,74.566925,-304.441162,313.440033,-1.330595,31.667103,-463.105331
-38.306847,-24.845707,45.658775,0.122733,-0.851141,-0.015534,-60.229469,-281.975403,288.336121,-1.781232,-21.922623,-257.129696
44.452408,211.572723,216.192123,0.425176,-4.164697,0.088794,104.585716,-224.257538,247.446182,-1.134417,60.133308,-435.830261
-42.840496,273.395813,276.731964,0.748615,-2.144717,-0.102671,-103.737373,-149.658844,182.09671,-2.176916,-60.896877,-423.054657
62.260601,202.550049,211.903061,0.446648,-4.011219,0.017254,95.215805,-218.882355,238.69548,-1.160479,32.955204,-421.432404
49.60601,176.989319,183.809616,0.355051,-4.245724,0.001884,74.738174,-240.024445,251.39119,-1.268935,25.132164,-417.013763
-66.603714,14.2435,68.109703,0,-1.656834,-0.028424,-101.648415,-325.284424,340.796631,-1.873673,-35.044701,-339.527924
-36.001251,-16.674875,39.675453,0.085178,-2.077002,-0.006969,-54.449413,-294.032715,299.031738,-1.753904,-18.448162,-277.35784
50.916809,-28.496109,58.348518,0.128977,-0.518795,0.007033,72.42878,-279.156433,288.399445,-1.316938,21.511971,-250.660324
47.601318,-37.347885,60.504131,0.137843,-0.779905,0.012083,68.946762,-275.623169,284.115814,-1.325678,21.345444,-238.275284
35.52116,-46.72311,58.692432,0.21139,-0.218095,0.008162,55.577129,-248.789322,254.921448,-1.351014,20.055969,-202.066212
-35.102669,210.229401,213.139862,0.582768,-3.2021,0.087244,5.91079,-186.266418,186.360184,-1.539074,41.013459,-396.495819
38.417614,22.470634,44.506657,0.03037,-3.408031,-0.062445,18.587095,-319.814667,320.35434,-1.512743,-19.830519,-342.285301
40.938763,185.260651,189.730042,0.530921,-3.420223,-0.179781,-31.366049,-190.69281,193.255203,-1.733821,-72.304811,-375.953461
59.260155,-4.729816,59.448608,0.584694,0.034649,0.020165,72.710785,-107.67617,129.926956,-0.976859,13.45063,-102.946354
35.290836,-11.217054,37.030602,0.055536,-1.461048,0.013153,58.128593,-307.621155,313.065002,-1.384037,22.837757,-296.4041
11.763811,108.74086,109.375328,0.427882,-3.361238,0.103517,56.495121,-192.588577,200.703903,-1.285455,44.73131,-301.329437
-27.353624,85.157822,89.443138,0.186276,-3.655994,-0.007666,-49.125488,-275.242371,279.59198,-1.747417,-21.771864,-360.400192
68.292786,-27.442211,73.600136,0.296937,0.738993,0.018041,88.890648,-214.364182,232.063675,-1.177707,20.597862,-186.92197
-27.963558,-19.854473,34.2952,0.229076,0.552135,-0.006985,-45.067947,-243.14621,247.287689,-1.75407,-17.104389,-223.291737
41.41851,67.440865,79.143936,0.019821,-3.512813,0.016268,71.935577,-332.091339,339.793152,-1.357478,30.517067,-399.532204
41.594353,278.628082,281.715637,0.867634,-1.191295,-0.054898,14.759962,-152.54248,153.254913,-1.474337,-26.834391,-431.170563
