v1x,v1y,v1,ext,extV,rot,v2x,v2y,v2,v2 angle,vdx,vdy
39.049229,166.520264,171.037537,0.26436,-4.582405,-0.028051,19.728767,-295.170471,295.829071,-1.504057,-19.320461,-461.690735
-69.253555,8.543581,69.778557,0.638379,0.203867,-0.340867,-110.345596,-92.083664,143.720398,-2.446165,-41.092041,-100.627245
-53.42086,-1.894375,53.454437,0.015907,-1.417168,-0.073666,-97.437881,-343.790894,357.332214,-1.846975,-44.017021,-341.896518
62.537018,104.837936,122.073227,0.485418,-3.210251,-0.314294,-30.350418,-201.226913,203.502869,-1.720495,-92.887436,-306.06485
53.13163,76.572464,93.200386,0.419501,-3.118243,-0.489777,-80.051018,-204.128204,219.263519,-1.944526,-133.182648,-280.700668
36.438217,-23.200993,43.197567,0.102227,-1.607061,0.008948,56.145687,-317.636292,322.560303,-1.395843,19.70747,-294.435299
-66.662018,-4.078297,66.786652,0.24008,-0.48508,-0.040651,-95.050873,-261.562439,278.297638,-1.919355,-28.388855,-257.484142
51.853584,177.199097,184.630203,0.349207,-4.280392,0.002854,78.144028,-263.129333,274.487762,-1.282113,26.290443,-440.32843
91.038429,122.691864,152.778564,0,-5.167033,-0.421172,-86.900467,-355.282257,365.755615,-1.810682,-177.938896,-477.974121
-35.879311,-25.463333,43.996662,0.632488,1.597557,-0.298546,-75.216156,-107.642761,131.318069,-2.180688,-39.336845,-82.179428
37.084122,198.126801,201.567505,0.375634,-4.307006,0.079606,92.168503,-256.432373,272.493286,-1.225749,55.084381,-454.559174
-29.160957,69.335815,75.21846,0.139067,-3.332714,-0.00072,-49.679768,-314.471558,318.371552,-1.72748,-20.51881,-383.807373
-9.491199,-36.601284,37.811863,0.378486,0.918798,-0.028924,-31.17226,-215.774658,218.014709,-1.71427,-21.681061,-179.173374
-48.492886,-32.271248,58.249409,0.125113,-0.402369,-0.019573,-72.676529,-307.787506,316.251526,-1.802675,-24.183643,-275.516258
-64.116638,221.38652,230.484131,0.564503,-3.340591,-0.050314,-108.062531,-201.312836,228.482758,-2.06344,-43.945892,-422.699356
-65.168983,-16.485226,67.221718,0.267949,0.181151,-0.023522,-88.354591,-252.957306,267.943878,-1.906835,-23.185608,-236.47208
-42.323814,-44.925331,61.721882,0.244453,0.199022,-0.051196,-71.789215,-262.55127,272.189026,-1.837702,-29.465401,-217.625938
35.185097,-14.020568,37.875683,0.085071,-2.454613,0.029471,58.842892,-323.640991,328.946777,-1.390946,23.657795,-309.620423
35.482574,-46.268177,58.307438,0.188583,-0.411568,0.007419,56.758896,-285.994873,291.572693,-1.374881,21.276321,-239.726696
47.534813,-15.084682,49.870892,0.058146,-0.832899,0.003689,70.87532,-333.261536,340.714783,-1.361247,23.340508,-318.176854
-54.904518,191.410187,199.129028,0.24121,-4.910858,-0.26736,-190.418076,-263.129333,324.801636,-2.19723,-135.513557,-454.53952
-28.669657,96.674622,100.836159,0.262715,-3.685457,-0.081082,-72.723907,-268.695526,278.363159,-1.835119,-44.054251,-365.370148
-63.475838,23.107302,67.550941,0.00196,-2.553672,-0.025889,-95.818619,-351.161926,363.999878,-1.837173,-32.342781,-374.269228
-30.472609,-12.025808,32.759731,0.080152,-2.496496,-0.004917,-47.901119,-326.715546,330.208374,-1.716373,-17.428511,-314.689737
-40.058617,-9.017224,41.060966,0.060973,-2.145626,-0.00466,-60.265503,-332.864471,338.276062,-1.749907,-20.206886,-323.847247
-48.239098,-8.264052,48.941856,0.035718,-1.383806,-0.043303,-82.221848,-339.221252,349.043671,-1.808594,-33.98275,-330.9572
-40.583477,-1.293053,40.604069,0.019788,-1.894163,-0.00006,-62.072159,-348.04541,353.537201,-1.747286,-21.488682,-346.752357
35.999111,196.15567,199.431656,0.524728,-3.472108,-0.080932,-2.018036,-217.613098,217.622467,-1.58007,-38.017147,-413.768768
31.530899,-44.646866,54.658398,0.229908,-0.049635,0.050009,59.772186,-268.970825,275.532227,-1.352124,28.241287,-224.323959
-67.274155,-33.461281,75.136337,0.308122,0.925599,-0.033555,-90.463554,-237.807007,254.432358,-1.934299,-23.1894,-204.345726
47.050488,169.26329,175.680984,0.177641,-5.050855,0.022328,83.871841,-322.013184,332.756622,-1.315997,36.821354,-491.276474
-52.340641,-23.93132,57.552158,0.349043,0.884356,-0.198117,-98.941574,-213.407913,235.228348,-2.004924,-46.600933,-189.476593
-34.416489,133.95784,138.308334,0,-4.872256,-0.011123,-54.721012,-366.750977,370.810822,-1.718909,-20.304523,-500.708817
-40.831882,169.058807,173.919876,0.245635,-4.689559,-0.002026,-66.590317,-299.371063,306.687622,-1.789667,-25.758434,-468.429871
-3.582843,149.594727,149.637619,0.686113,-2.404038,-0.107484,-44.632538,-145.542847,152.232666,-1.868354,-41.049695,-295.137573
-54.498238,163.369568,172.219849,0.186248,-4.81167,-0.115997,-129.19165,-302.98584,329.379578,-1.973848,-74.693413,-466.355408
26.86013,141.545013,144.071014,0.379076,-3.879309,-0.178728,-44.369518,-243.91037,247.913132,-1.750738,-71.229649,-385.455383
-42.61697,167.492722,172.829453,0.087789,-5.308066,-0.148328,-134.774628,-338.132874,364.002808,-1.950082,-92.157658,-505.625595
-58.41785,21.484772,62.243401,0.004624,-2.561837,-0.01577,-86.329155,-351.523132,361.968567,-1.811616,-27.911304,-373.007904
-50.322212,-7.81866,50.925987,0.04737,-2.229242,-0.02165,-74.854202,-336.72879,344.948456,-1.789538,-24.53199,-328.910131
69.625839,9.901918,70.326416,0.639806,0.256412,0.383042,113.756783,-87.778328,143.685913,-0.657202,44.130943,-97.680246
52.138275,195.645264,202.473373,0.47594,-3.806999,-0.082978,14.489712,-236.628006,237.071228,-1.509639,-37.648563,-432.27327
-53.810486,-3.175932,53.904125,0.103368,-0.595028,-0.007896,-78.126091,-315.584381,325.111053,-1.813477,-24.315605,-312.408449
66.657257,5.410474,66.87648,0.286995,-0.722645,0.112688,108.032104,-238.392883,261.729065,-1.145311,41.374847,-243.803358
-30.095657,-50.423729,58.722237,0.177672,-1.074042,-0.008877,-50.362637,-290.666565,294.997375,-1.742359,-20.266979,-240.242836
-71.988937,162.047119,177.318008,0.290841,-4.607923,0.26208,34.448944,-287.884003,289.937775,-1.4517,106.437881,-449.931122
-33.188755,9.021639,34.393074,0.019655,-2.435983,-0.008222,-54.697838,-348.293793,352.562653,-1.726569,-21.509083,-357.315432
-38.740826,167.499817,171.921616,0.043509,-5.327945,-0.288463,-184.005859,-327.551514,375.696899,-2.082625,-145.265034,-495.051331
-3.33607,100.158188,100.21373,0.139447,-4.056049,-0.229706,-98.579308,-307.225464,322.653625,-1.881288,-95.243238,-407.383652
-57.087463,169.626175,178.974915,0.181271,-4.842401,-0.215159,-171.214615,-288.168884,335.195099,-2.106901,-114.127151,-457.795059
-2.629952,-13.666996,13.917737,0.664235,0.936332,0.113575,29.461037,-108.188507,112.128082,-1.304931,32.090989,-94.521511
-48.352982,77.041145,90.957947,0,-4.243132,-0.002804,-67.086067,-356.272705,362.533844,-1.756917,-18.733086,-433.31385
54.152325,-29.748825,61.785652,0.120643,-0.784966,0.036246,82.58432,-308.002808,318.882263,-1.30883,28.431995,-278.253983
-24.088312,159.627914,161.435181,0.374682,-4.087257,0.176268,50.781639,-250.415405,255.512527,-1.37072,74.869951,-410.04332
57.887001,-6.222528,58.220482,0.572158,0.114644,0.016865,71.60733,-141.760147,158.819229,-1.103053,13.720329,-135.53762
27.416622,-9.336238,28.962673,0.066357,-2.320726,0.005851,45.415047,-331.752167,334.846283,-1.434747,17.998425,-322.415929
-114.94883,208.174896,237.80249,0.584233,-3.19567,0.145393,-65.09713,-207.210403,217.195282,-1.875192,49.8517,-415.3853
-37.487591,197.848938,201.369125,0.351225,-4.461434,-0.068767,-88.948448,-266.182861,280.651276,-1.893293,-51.460857,-464.031799
62.726196,-4.04497,62.856483,0.352093,0.523029,0.339867,134.681946,-195.880692,237.715103,-0.968461,71.95575,-191.835722
-115.543442,218.753906,247.393539,0.781346,-1.866232,0.490046,54.427521,-155.870621,165.099991,-1.234849,169.970963,-374.624527
-58.465343,56.930893,81.604675,0.001492,-3.994468,-0.017294,-84.544029,-352.661133,362.653503,-1.806087,-26.078686,-409.592026
70.044739,-25.557985,74.561897,0.261079,0.693835,0.059805,100.218849,-252.699463,271.847076,-1.19323,30.17411,-227.141478
40.297066,-48.92979,63.387524,0.15605,-1.442458,0.02712,62.917595,-298.238037,304.80249,-1.362881,22.620529,-249.308247
-47.482063,182.571442,188.644852,0.924142,-0.682723,0.359665,51.020973,-89.388977,102.924873,-1.052143,98.503036,-271.960419
38.30592,-26.10705,46.356464,0.114669,-0.844805,0.05186,68.583664,-310.79715,318.274384,-1.353607,30.277744,-284.6901
-45.345791,191.017899,196.326462,0.323158,-4.451494,-0.160818,-133.221283,-257.361847,289.798248,-2.048458,-87.875492,-448.379745
73.893089,41.870682,84.931396,0,-2.860322,0.011345,104.22467,-351.602905,366.72522,-1.282621,30.331581,-393.473587
46.900856,29.237354,55.267651,0.110858,-2.048325,0.013078,73.146599,-316.710754,325.047882,-1.343819,26.245743,-345.948109
32.869091,151.643005,155.164352,0.100964,-5.024158,0.015651,64.81353,-345.247131,351.278198,-1.385225,31.944439,-496.890137
-39.727451,-43.504257,58.914265,0.254202,0.258508,-0.026001,-64.00145,-260.43042,268.179382,-1.811773,-24.273998,-216.926163
54.008389,1.982221,54.04475,0.296682,-0.400529,0.118504,94.680084,-236.52037,254.766953,-1.190028,40.671696,-238.502591
46.002544,-43.668072,63.428185,0.179417,-0.39271,0.036621,73.57093,-287.186615,296.46051,-1.320011,27.568386,-243.518543
-55.276558,227.666092,234.280487,0.518306,-3.683812,-0.102632,-120.773483,-216.033279,247.500732,-2.080561,-65.496925,-443.699371
-69.951431,140.378632,156.841843,0.413525,-3.845906,0.453259,85.975334,-224.316452,240.228287,-1.204789,155.926765,-364.695084
37.355511,-6.519284,37.920116,0.033578,-1.608157,0.013514,61.772469,-342.531097,348.05658,-1.392373,24.416958,-336.011813
45.64156,-38.590065,59.769096,0.214482,-0.298777,0.140336,90.419296,-268.091309,282.928619,-1.245507,44.777737,-229.501244
-42.005089,-14.267805,44.362122,0.069642,-1.257363,-0.066739,-78.778641,-326.092804,335.473694,-1.807838,-36.773552,-311.824999
66.888107,212.48764,222.766724,0.434867,-4.094763,0.136297,146.777008,-225.496536,269.057953,-0.993785,79.888901,-437.984177
46.612442,84.785378,96.753708,0,-4.434346,0.010944,68.238976,-355.860199,362.343811,-1.381338,21.626534,-440.645576
51.592682,-5.565175,51.891968,0.040331,-2.01668,0.007098,74.346802,-339.676758,347.717896,-1.355319,22.75412,-334.111583
45.217037,158.549393,164.87114,0.110816,-4.992793,0.182576,147.630905,-320.900055,353.230408,-1.139614,102.413868,-479.449448
-61.414864,-25.284359,66.415993,0.080377,-1.303955,-0.039058,-92.172073,-322.109833,335.037964,-1.8495,-30.75721,-296.825474
