v1x,v1y,p1x,p1y,tick,p2x,p2y
495.812927,-160.943817,0,0,16,87.31665,-24.920593
-20.830313,513.963074,0,0,16,-3.668387,93.935982
-475.733856,-627.090332,0,0,16,-83.780586,-107.012779
-133.305588,800.732422,0,0,16,-23.476189,144.438385
-329.489441,558.273682,0,0,16,-58.025768,101.739433
-8.07545,31.583763,0,0,16,-1.422152,8.985084
-1.770918,-44.01564,0,0,17,-0.331181,-4.382045
141.794647,384.319183,0,0,17,26.517181,75.721344
-249.005371,-157.528915,0,0,17,-46.566792,-25.610304
587.852417,600.528259,0,0,17,109.934982,116.154861
495.812927,-160.943817,0,0,17,92.722542,-26.248936
-20.830313,513.963074,0,0,17,-3.895502,99.966217
-475.733856,-627.090332,0,0,17,-88.96756,-113.423561
-133.305588,800.732422,0,0,17,-24.929632,153.595291
-329.489441,558.273682,0,0,17,-61.618221,108.252785
-8.07545,31.583763,0,0,17,-1.5102,9.755888
-1.770918,-44.01564,0,0,18,-0.350468,-4.41014
141.794647,384.319183,0,0,18,28.061464,80.358231
-249.005371,-157.528915,0,0,18,-49.278706,-26.87467
587.852417,600.528259,0,0,18,116.337273,123.146477
495.812927,-160.943817,0,0,18,98.122429,-27.550493
-20.830313,513.963074,0,0,18,-4.122365,106.01506
-475.733856,-627.090332,0,0,18,-94.148766,-119.80191
-133.305588,800.732422,0,0,18,-26.38146,162.767334
-329.489441,558.273682,0,0,18,-65.20668,114.78421
-8.07545,31.583763,0,0,18,-1.598149,10.551145
-1.770918,-44.01564,0,0,19,-0.369734,-4.412895
141.794647,384.319183,0,0,19,29.604031,85.015274
-249.005371,-157.528915,0,0,19,-51.987606,-28.112324
587.852417,600.528259,0,0,19,122.732445,130.15564
495.812927,-160.943817,0,0,19,103.516319,-28.825296
-20.830313,513.963074,0,0,19,-4.348975,112.082489
-475.733856,-627.090332,0,0,19,-99.324219,-126.147865
-133.305588,800.732422,0,0,19,-27.831675,171.954483
-329.489441,558.273682,0,0,19,-68.791153,121.333687
-8.07545,31.583763,0,0,19,-1.686001,11.370827
-1.770918,-44.01564,0,0,20,-0.388978,-4.390338
141.794647,384.319183,0,0,20,31.144884,89.692451
-249.005371,-157.528915,0,0,20,-54.693497,-29.323294
587.852417,600.528259,0,0,20,129.120514,137.182312
495.812927,-160.943817,0,0,20,108.904213,-30.073376
-20.830313,513.963074,0,0,20,-4.575334,118.168488
-475.733856,-627.090332,0,0,20,-104.493919,-132.461456
-133.305588,800.732422,0,0,20,-29.280277,181.156738
-329.489441,558.273682,0,0,20,-72.371643,127.901199
-8.07545,31.583763,0,0,20,-1.773755,12.214907
-1.770918,-44.01564,0,0,21,-0.408201,-4.342498
141.794647,384.319183,0,0,21,32.684025,94.38974
-249.005371,-157.528915,0,0,21,-57.396381,-30.507608
587.852417,600.528259,0,0,21,135.50148,144.226486
495.812927,-160.943817,0,0,21,114.286118,-31.294758
-20.830313,513.963074,0,0,21,-4.801441,124.273026
-475.733856,-627.090332,0,0,21,-109.657875,-138.742737
-133.305588,800.732422,0,0,21,-30.727272,190.374084
-329.489441,558.273682,0,0,21,-75.948158,134.486725
-8.07545,31.583763,0,0,21,-1.861412,13.083357
-1.770918,-44.01564,0,0,22,-0.427402,-4.269402
141.794647,384.319183,0,0,22,34.221455,99.107124
-249.005371,-157.528915,0,0,22,-60.09626,-31.665298
587.852417,600.528259,0,0,22,141.875366,151.288147
495.812927,-160.943817,0,0,22,119.662048,-32.489475
-20.830313,513.963074,0,0,22,-5.027297,130.396088
-475.733856,-627.090332,0,0,22,-114.816093,-144.99173
-133.305588,800.732422,0,0,22,-32.172657,199.606491
-329.489441,558.273682,0,0,22,-79.520699,141.09024
-8.07545,31.583763,0,0,22,-1.948971,13.976151
-1.770918,-44.01564,0,0,23,-0.446583,-4.171079
141.794647,384.319183,0,0,23,35.757175,103.844574
-249.005371,-157.528915,0,0,23,-62.79314,-32.796394
587.852417,600.528259,0,0,23,148.242172,158.367264
495.812927,-160.943817,0,0,23,125.032005,-33.657555
-20.830313,513.963074,0,0,23,-5.252902,136.537659
-475.733856,-627.090332,0,0,23,-119.968582,-151.208466
-133.305588,800.732422,0,0,23,-33.616436,208.853943
-329.489441,558.273682,0,0,23,-83.089272,147.711731
-8.07545,31.583763,0,0,23,-2.036433,14.893262
-1.770918,-44.01564,0,0,24,-0.465741,-4.047556
141.794647,384.319183,0,0,24,37.291191,108.602066
-249.005371,-157.528915,0,0,24,-65.487022,-33.900925
587.852417,600.528259,0,0,24,154.601898,165.463837
495.812927,-160.943817,0,0,24,130.395996,-34.79903
-20.830313,513.963074,0,0,24,-5.478256,142.697723
-475.733856,-627.090332,0,0,24,-125.115349,-157.39299
-133.305588,800.732422,0,0,24,-35.058613,218.11644
-329.489441,558.273682,0,0,24,-86.653877,154.351166
-8.07545,31.583763,0,0,24,-2.123798,15.834662
-1.770918,-44.01564,0,0,25,-0.484879,-3.898862
141.794647,384.319183,0,0,25,38.823502,113.379585
-249.005371,-157.528915,0,0,25,-68.17791,-34.97892
587.852417,600.528259,0,0,25,160.954559,172.57782
495.812927,-160.943817,0,0,25,135.754028,-35.913929
-20.830313,513.963074,0,0,25,-5.70336,148.876251
-475.733856,-627.090332,0,0,25,-130.256393,-163.545334
-133.305588,800.732422,0,0,25,-36.499187,227.393951
-329.489441,558.273682,0,0,25,-90.214523,161.00853
-8.07545,31.583763,0,0,25,-2.211066,16.800325
-1.770918,-44.01564,0,0,26,-0.503995,-3.725024
141.794647,384.319183,0,0,26,40.354111,118.177101
-249.005371,-157.528915,0,0,26,-70.865814,-36.030407
587.852417,600.528259,0,0,26,167.300156,179.709213
495.812927,-160.943817,0,0,26,141.10611,-37.002281
-20.830313,513.963074,0,0,26,-5.928214,155.073212
-475.733856,-627.090332,0,0,26,-135.391724,-169.665527
-133.305588,800.732422,0,0,26,-37.93816,236.686462
-329.489441,558.273682,0,0,26,-93.771217,167.683807
-8.07545,31.583763,0,0,26,-2.298237,17.790224
-1.770918,-44.01564,0,0,27,-0.52309,-3.526072
141.794647,384.319183,0,0,27,41.883018,122.994598
-249.005371,-157.528915,0,0,27,-73.550728,-37.055416
587.852417,600.528259,0,0,27,173.638702,186.857986
495.812927,-160.943817,0,0,27,146.45224,-38.064114
-20.830313,513.963074,0,0,27,-6.152818,161.288605
-475.733856,-627.090332,0,0,27,-140.521347,-175.753616
-133.305588,800.732422,0,0,27,-39.375534,245.993958
-329.489441,558.273682,0,0,27,-97.323959,174.376984
-8.07545,31.583763,0,0,27,-2.385311,18.804331
-1.770918,-44.01564,0,0,28,-0.542164,-3.302031
141.794647,384.319183,0,0,28,43.410229,127.832047
-249.005371,-157.528915,0,0,28,-76.232658,-38.053978
587.852417,600.528259,0,0,28,179.970215,194.024139
495.812927,-160.943817,0,0,28,151.792435,-39.099457
-20.830313,513.963074,0,0,28,-6.377172,167.5224
-475.733856,-627.090332,0,0,28,-145.645279,-181.809631
-133.305588,800.732422,0,0,28,-40.81131,255.316422
-329.489441,558.273682,0,0,28,-100.872749,181.088028
-8.07545,31.583763,0,0,28,-2.472288,19.842621
-1.770918,-44.01564,0,0,29,-0.561217,-3.052931
141.794647,384.319183,0,0,29,44.935741,132.689438
-249.005371,-157.528915,0,0,29,-78.911606,-39.026123
587.852417,600.528259,0,0,29,186.294693,201.207626
495.812927,-160.943817,0,0,29,157.126694,-40.108341
-20.830313,513.963074,0,0,29,-6.601277,173.774567
-475.733856,-627.090332,0,0,29,-150.763519,-187.833603
-133.305588,800.732422,0,0,29,-42.245491,264.653839
-329.489441,558.273682,0,0,29,-104.417595,187.816925
-8.07545,31.583763,0,0,29,-2.559169,20.905066
-1.770918,-44.01564,0,0,30,-0.580248,-2.778799
141.794647,384.319183,0,0,30,46.45956,137.566727
-249.005371,-157.528915,0,0,30,-81.587578,-39.971878
587.852417,600.528259,0,0,30,192.612137,208.408447
495.812927,-160.943817,0,0,30,162.455017,-41.090797
-20.830313,513.963074,0,0,30,-6.825133,180.045105
-475.733856,-627.090332,0,0,30,-155.876068,-193.825577
-133.305588,800.732422,0,0,30,-43.678082,274.006195
-329.489441,558.273682,0,0,30,-107.958504,194.563644
-8.07545,31.583763,0,0,30,-2.645953,21.991638
-1.770918,-44.01564,0,0,31,-0.599258,-2.479662
141.794647,384.319183,0,0,31,47.981686,142.463913
-249.005371,-157.528915,0,0,31,-84.260582,-40.891273
587.852417,600.528259,0,0,31,198.922562,215.626572
495.812927,-160.943817,0,0,31,167.77742,-42.046852
-20.830313,513.963074,0,0,31,-7.048741,186.333984
-475.733856,-627.090332,0,0,31,-160.982941,-199.785583
-133.305588,800.732422,0,0,31,-45.109077,283.373444
-329.489441,558.273682,0,0,31,-111.495476,201.328186
-8.07545,31.583763,0,0,31,-2.732641,23.102312
-1.770918,-44.01564,0,0,32,-0.618248,-2.15555
141.794647,384.319183,0,0,32,49.502121,147.380966
-249.005371,-157.528915,0,0,32,-86.930611,-41.78434
587.852417,600.528259,0,0,32,205.225983,222.861984
495.812927,-160.943817,0,0,32,173.093918,-42.976536
-20.830313,513.963074,0,0,32,-7.2721,192.64119
-475.733856,-627.090332,0,0,32,-166.084137,-205.713654
-133.305588,800.732422,0,0,32,-46.538483,292.755615
-329.489441,558.273682,0,0,32,-115.028519,208.110519
-8.07545,31.583763,0,0,32,-2.819232,24.237061
-1.770918,-44.01564,0,0,33,-0.637216,-1.806489
141.794647,384.319183,0,0,33,51.020866,152.317871
-249.005371,-157.528915,0,0,33,-89.597679,-42.651108
587.852417,600.528259,0,0,33,211.5224,230.11467
495.812927,-160.943817,0,0,33,178.40451,-43.879879
-20.830313,513.963074,0,0,33,-7.495211,198.96669
-475.733856,-627.090332,0,0,33,-171.179657,-211.609833
-133.305588,800.732422,0,0,33,-47.966301,302.152649
-329.489441,558.273682,0,0,33,-118.55764,214.910629
-8.07545,31.583763,0,0,33,-2.905727,25.395857
-1.770918,-44.01564,0,0,34,-0.656163,-1.432507
141.794647,384.319183,0,0,34,52.537922,157.274597
-249.005371,-157.528915,0,0,34,-92.26178,-43.491604
587.852417,600.528259,0,0,34,217.811813,237.384598
495.812927,-160.943817,0,0,34,183.709198,-44.756908
-20.830313,513.963074,0,0,34,-7.718073,205.310471
-475.733856,-627.090332,0,0,34,-176.269516,-217.474152
-133.305588,800.732422,0,0,34,-49.392532,311.564575
-329.489441,558.273682,0,0,34,-122.08284,221.728485
-8.07545,31.583763,0,0,34,-2.992126,26.578674
-1.770918,-44.01564,0,0,35,-0.675089,-1.033632
141.794647,384.319183,0,0,35,54.053291,162.251114
-249.005371,-157.528915,0,0,35,-94.92292,-44.305855
587.852417,600.528259,0,0,35,224.094238,244.671768
495.812927,-160.943817,0,0,35,189.007996,-45.607655
-20.830313,513.963074,0,0,35,-7.940689,211.672516
-475.733856,-627.090332,0,0,35,-181.353729,-223.306656
-133.305588,800.732422,0,0,35,-50.817181,320.991333
-329.489441,558.273682,0,0,35,-125.604118,228.564072
-8.07545,31.583763,0,0,35,-3.078429,27.785486
-1.770918,-44.01564,0,0,36,-0.693994,-0.609892
141.794647,384.319183,0,0,36,55.566978,167.247421
-249.005371,-157.528915,0,0,36,-97.581108,-45.093895
587.852417,600.528259,0,0,36,230.36969,251.976151
495.812927,-160.943817,0,0,36,194.300903,-46.432148
-20.830313,513.963074,0,0,36,-8.163056,218.052795
-475.733856,-627.090332,0,0,36,-186.432281,-229.107361
-133.305588,800.732422,0,0,36,-52.240246,330.432922
-329.489441,558.273682,0,0,36,-129.12149,235.417374
-8.07545,31.583763,0,0,36,-3.164636,29.016266
-1.770918,-44.01564,0,0,37,-0.712877,-0.161313
141.794647,384.319183,0,0,37,57.078983,172.263474
-249.005371,-157.528915,0,0,37,-100.236336,-45.855751
587.852417,600.528259,0,0,37,236.638168,259.297729
495.812927,-160.943817,0,0,37,199.587921,-47.230415
-20.830313,513.963074,0,0,37,-8.385178,224.451294
-475.733856,-627.090332,0,0,37,-191.505203,-234.876312
-133.305588,800.732422,0,0,37,-53.661728,339.889343
-329.489441,558.273682,0,0,37,-132.634949,242.288376
-8.07545,31.583763,0,0,37,-3.250748,30.270987
-1.770918,-44.01564,0,0,38,-0.73174,0.312075
141.794647,384.319183,0,0,38,58.58931,177.299271
-249.005371,-157.528915,0,0,38,-102.888618,-46.59145
587.852417,600.528259,0,0,38,242.899673,266.636475
495.812927,-160.943817,0,0,38,204.86908,-48.002487
-20.830313,513.963074,0,0,38,-8.607052,230.867996
-475.733856,-627.090332,0,0,38,-196.572479,-240.613541
-133.305588,800.732422,0,0,38,-55.081631,349.360565
-329.489441,558.273682,0,0,38,-136.144501,249.177048
-8.07545,31.583763,0,0,38,-3.336763,31.549622
-1.770918,-44.01564,0,0,39,-0.750582,0.810246
141.794647,384.319183,0,0,39,60.097958,182.354782
-249.005371,-157.528915,0,0,39,-105.537949,-47.301022
587.852417,600.528259,0,0,39,249.154221,273.992371
495.812927,-160.943817,0,0,39,210.144363,-48.748394
-20.830313,513.963074,0,0,39,-8.828679,237.302872
-475.733856,-627.090332,0,0,39,-201.634125,-246.319092
-133.305588,800.732422,0,0,39,-56.499958,358.846558
-329.489441,558.273682,0,0,39,-139.650162,256.083374
-8.07545,31.583763,0,0,39,-3.422683,32.852146
-1.770918,-44.01564,0,0,40,-0.769403,1.333173
141.794647,384.319183,0,0,40,61.604927,187.429977
-249.005371,-157.528915,0,0,40,-108.184341,-47.984497
587.852417,600.528259,0,0,40,255.401825,281.365417
495.812927,-160.943817,0,0,40,215.413788,-49.468163
-20.830313,513.963074,0,0,40,-9.05006,243.755905
-475.733856,-627.090332,0,0,40,-206.690155,-251.992996
-133.305588,800.732422,0,0,40,-57.91671,368.347321
-329.489441,558.273682,0,0,40,-143.151932,263.007324
-8.07545,31.583763,0,0,40,-3.508508,34.178532
-1.770918,-44.01564,0,0,41,-0.788203,1.880826
141.794647,384.319183,0,0,41,63.110222,192.524841
-249.005371,-157.528915,0,0,41,-110.827789,-48.641907
587.852417,600.528259,0,0,41,261.642487,288.755554
495.812927,-160.943817,0,0,41,220.677353,-50.161823
-20.830313,513.963074,0,0,41,-9.271195,250.227081
-475.733856,-627.090332,0,0,41,-211.74057,-257.635284
-133.305588,800.732422,0,0,41,-59.331886,377.862854
-329.489441,558.273682,0,0,41,-146.649811,269.948914
-8.07545,31.583763,0,0,41,-3.594238,35.528751
-1.770918,-44.01564,0,0,42,-0.806983,2.453181
141.794647,384.319183,0,0,42,64.613846,197.639359
-249.005371,-157.528915,0,0,42,-113.4683,-49.273277
587.852417,600.528259,0,0,42,267.876221,296.162811
495.812927,-160.943817,0,0,42,225.935074,-50.829403
-20.830313,513.963074,0,0,42,-9.492085,256.71637
-475.733856,-627.090332,0,0,42,-216.78537,-263.246002
-133.305588,800.732422,0,0,42,-60.745491,387.393127
-329.489441,558.273682,0,0,42,-150.143799,276.908081
-8.07545,31.583763,0,0,42,-3.679872,36.902779
-1.770918,-44.01564,0,0,43,-0.825741,3.050207
141.794647,384.319183,0,0,43,66.115799,202.773499
-249.005371,-157.528915,0,0,43,-116.105881,-49.878635
587.852417,600.528259,0,0,43,274.103027,303.587128
495.812927,-160.943817,0,0,43,231.186951,-51.470932
-20.830313,513.963074,0,0,43,-9.712729,263.223755
-475.733856,-627.090332,0,0,43,-221.824554,-268.825165
-133.305588,800.732422,0,0,43,-62.157524,396.93811
-329.489441,558.273682,0,0,43,-153.633896,283.884827
-8.07545,31.583763,0,0,43,-3.76541,38.300591
-1.770918,-44.01564,0,0,44,-0.844479,3.67188
141.794647,384.319183,0,0,44,67.616081,207.927246
-249.005371,-157.528915,0,0,44,-118.740532,-50.458012
587.852417,600.528259,0,0,44,280.322906,311.028503
495.812927,-160.943817,0,0,44,236.432999,-52.086441
-20.830313,513.963074,0,0,44,-9.933128,269.749237
-475.733856,-627.090332,0,0,44,-226.858154,-274.372833
-133.305588,800.732422,0,0,44,-63.567989,406.497803
-329.489441,558.273682,0,0,44,-157.120117,290.87912
-8.07545,31.583763,0,0,44,-3.850854,39.722157
-1.770918,-44.01564,0,0,45,-0.863195,4.31817
141.794647,384.319183,0,0,45,69.1147,213.100571
-249.005371,-157.528915,0,0,45,-121.372253,-51.011436
587.852417,600.528259,0,0,45,286.535889,318.486938
495.812927,-160.943817,0,0,45,241.673218,-52.675957
-20.830313,513.963074,0,0,45,-10.153282,276.292755
-475.733856,-627.090332,0,0,45,-231.886154,-279.889038
-133.305588,800.732422,0,0,45,-64.976891,416.072174
-329.489441,558.273682,0,0,45,-160.602463,297.890961
-8.07545,31.583763,0,0,45,-3.936203,41.16745
-1.770918,-44.01564,0,0,46,-0.881891,4.98905
141.794647,384.319183,0,0,46,70.611656,218.293457
-249.005371,-157.528915,0,0,46,-124.001053,-51.538937
587.852417,600.528259,0,0,46,292.741943,325.962372
495.812927,-160.943817,0,0,46,246.907608,-53.23951
-20.830313,513.963074,0,0,46,-10.373192,282.854309
-475.733856,-627.090332,0,0,46,-236.908569,-285.373779
-133.305588,800.732422,0,0,46,-66.384224,425.661224
-329.489441,558.273682,0,0,46,-164.080948,304.920319
-8.07545,31.583763,0,0,46,-4.021457,42.636448
-1.770918,-44.01564,0,0,47,-0.900566,5.684494
141.794647,384.319183,0,0,47,72.106949,223.50589
-249.005371,-157.528915,0,0,47,-126.62693,-52.040543
587.852417,600.528259,0,0,47,298.941132,333.454834
495.812927,-160.943817,0,0,47,252.136185,-53.777126
-20.830313,513.963074,0,0,47,-10.592857,289.433899
-475.733856,-627.090332,0,0,47,-241.9254,-290.827118
-133.305588,800.732422,0,0,47,-67.789993,435.264923
-329.489441,558.273682,0,0,47,-167.555573,311.967163
-8.07545,31.583763,0,0,47,-4.106616,44.129124
-1.770918,-44.01564,0,0,48,-0.919221,6.404474
141.794647,384.319183,0,0,48,73.600578,228.737839
-249.005371,-157.528915,0,0,48,-129.249893,-52.516285
587.852417,600.528259,0,0,48,305.133423,340.964264
495.812927,-160.943817,0,0,48,257.358948,-54.288837
-20.830313,513.963074,0,0,48,-10.812279,296.031494
-475.733856,-627.090332,0,0,48,-246.936661,-296.249115
-133.305588,800.732422,0,0,48,-69.194199,444.88327
-329.489441,558.273682,0,0,48,-171.026337,319.031494
-8.07545,31.583763,0,0,48,-4.191681,45.645447
-1.770918,-44.01564,0,0,49,-0.937854,7.148963
141.794647,384.319183,0,0,49,75.092545,233.989273
-249.005371,-157.528915,0,0,49,-131.869934,-52.966187
587.852417,600.528259,0,0,49,311.318817,348.490662
495.812927,-160.943817,0,0,49,262.575897,-54.774673
-20.830313,513.963074,0,0,49,-11.031456,302.647064
