v1x,v1y,p1x,p1y,tick,p2x,p2y
168.020798,-881.552185,0,0,16,29.589823,-151.825546
436.822266,-664.699951,0,0,16,76.927933,-113.636124
-162.063721,-282.389648,0,0,16,-28.540733,-46.308182
-430.318451,-117.361702,0,0,16,-75.782562,-17.245415
-409.611053,-585.2146,0,0,16,-72.135818,-99.638123
11.606537,-189.283905,0,0,16,2.044005,-29.91151
-72.544785,-196.244827,0,0,16,-12.775724,-31.137386
473.752777,387.493073,0,0,16,83.431694,71.663597
-387.00293,87.747955,0,0,16,-68.15435,18.876053
-135.322662,811.925903,0,0,17,-25.30685,155.688599
168.020798,-881.552185,0,0,17,31.42177,-161.010742
436.822266,-664.699951,0,0,17,81.690643,-120.45697
-162.063721,-282.389648,0,0,17,-30.30773,-48.960659
-430.318451,-117.361702,0,0,17,-80.474365,-18.098576
-409.611053,-585.2146,0,0,17,-76.601845,-105.592331
11.606537,-189.283905,0,0,17,2.170552,-31.548849
-72.544785,-196.244827,0,0,17,-13.566687,-32.85062
473.752777,387.493073,0,0,17,88.597061,76.314911
-387.00293,87.747955,0,0,17,-72.373878,20.25922
-135.322662,811.925903,0,0,18,-26.780647,164.982544
168.020798,-881.552185,0,0,18,33.251682,-170.160431
436.822266,-664.699951,0,0,18,86.448067,-127.244926
-162.063721,-282.389648,0,0,18,-32.072762,-51.584881
-430.318451,-117.361702,0,0,18,-85.160957,-18.92548
-409.611053,-585.2146,0,0,18,-81.062912,-111.514618
11.606537,-189.283905,0,0,18,2.296959,-33.159058
-72.544785,-196.244827,0,0,18,-14.356771,-34.53664
473.752777,387.493073,0,0,18,93.756691,80.986366
-387.00293,87.747955,0,0,18,-76.588722,21.666161
-135.322662,811.925903,0,0,19,-28.252806,174.291473
168.020798,-881.552185,0,0,19,35.079559,-179.274643
436.822266,-664.699951,0,0,19,91.200203,-134.000031
-162.063721,-282.389648,0,0,19,-33.835835,-54.180878
-430.318451,-117.361702,0,0,19,-89.842339,-19.726158
-409.611053,-585.2146,0,0,19,-85.51902,-117.405014
11.606537,-189.283905,0,0,19,2.423225,-34.742168
-72.544785,-196.244827,0,0,19,-15.145976,-36.19548
473.752777,387.493073,0,0,19,98.910591,85.67794
-387.00293,87.747955,0,0,19,-80.798882,23.096846
-135.322662,811.925903,0,0,20,-29.72333,183.615372
168.020798,-881.552185,0,0,20,36.905407,-188.353424
436.822266,-664.699951,0,0,20,95.94706,-140.722321
-162.063721,-282.389648,0,0,20,-35.596947,-56.748684
-430.318451,-117.361702,0,0,20,-94.518517,-20.500637
-409.611053,-585.2146,0,0,20,-89.970177,-123.263557
11.606537,-189.283905,0,0,20,2.549351,-36.298214
-72.544785,-196.244827,0,0,20,-15.934305,-37.827168
473.752777,387.493073,0,0,20,104.058762,90.38961
-387.00293,87.747955,0,0,20,-85.004364,24.55125
-135.322662,811.925903,0,0,21,-31.192219,192.954224
168.020798,-881.552185,0,0,21,38.729225,-197.396805
436.822266,-664.699951,0,0,21,100.688644,-147.411835
-162.063721,-282.389648,0,0,21,-37.356102,-59.288326
-430.318451,-117.361702,0,0,21,-99.189499,-21.248947
-409.611053,-585.2146,0,0,21,-94.416389,-129.090286
11.606537,-189.283905,0,0,21,2.675337,-37.827221
-72.544785,-196.244827,0,0,21,-16.721758,-39.431732
473.752777,387.493073,0,0,21,109.201218,95.121353
-387.00293,87.747955,0,0,21,-89.20517,26.029348
-135.322662,811.925903,0,0,22,-32.659477,202.307999
168.020798,-881.552185,0,0,22,40.551018,-206.404831
436.822266,-664.699951,0,0,22,105.424957,-154.068604
-162.063721,-282.389648,0,0,22,-39.113304,-61.799839
-430.318451,-117.361702,0,0,22,-103.855293,-21.971117
-409.611053,-585.2146,0,0,22,-98.857658,-134.885223
11.606537,-189.283905,0,0,22,2.801183,-39.32922
-72.544785,-196.244827,0,0,22,-17.508337,-41.009209
473.752777,387.493073,0,0,22,114.337959,99.873146
-387.00293,87.747955,0,0,22,-93.401306,27.531111
-135.322662,811.925903,0,0,23,-34.125103,211.676697
168.020798,-881.552185,0,0,23,42.370785,-215.377548
436.822266,-664.699951,0,0,23,110.156006,-160.692673
-162.063721,-282.389648,0,0,23,-40.868553,-64.283257
-430.318451,-117.361702,0,0,23,-108.5159,-22.667177
-409.611053,-585.2146,0,0,23,-103.293991,-140.648422
11.606537,-189.283905,0,0,23,2.926888,-40.804241
-72.544785,-196.244827,0,0,23,-18.294041,-42.559624
473.752777,387.493073,0,0,23,119.468994,104.644974
-387.00293,87.747955,0,0,23,-97.592781,29.056515
-135.322662,811.925903,0,0,24,-35.5891,221.060287
168.020798,-881.552185,0,0,24,44.18853,-224.314987
436.822266,-664.699951,0,0,24,114.881798,-167.284073
-162.063721,-282.389648,0,0,24,-42.621853,-66.738602
-430.318451,-117.361702,0,0,24,-113.171333,-23.337154
-409.611053,-585.2146,0,0,24,-107.725395,-146.379898
11.606537,-189.283905,0,0,24,3.052455,-42.252316
-72.544785,-196.244827,0,0,24,-19.078873,-44.083008
473.752777,387.493073,0,0,24,124.594322,109.436806
-387.00293,87.747955,0,0,24,-101.779602,30.605532
-135.322662,811.925903,0,0,25,-37.051472,230.458755
168.020798,-881.552185,0,0,25,46.004257,-233.217178
436.822266,-664.699951,0,0,25,119.602341,-173.842834
-162.063721,-282.389648,0,0,25,-44.373203,-69.165909
-430.318451,-117.361702,0,0,25,-117.821594,-23.981079
-409.611053,-585.2146,0,0,25,-112.151878,-152.079697
11.606537,-189.283905,0,0,25,3.177881,-43.673473
-72.544785,-196.244827,0,0,25,-19.862831,-45.579388
473.752777,387.493073,0,0,25,129.713959,114.248619
-387.00293,87.747955,0,0,25,-105.961769,32.178135
-135.322662,811.925903,0,0,26,-38.512218,239.872101
168.020798,-881.552185,0,0,26,47.817966,-242.084167
436.822266,-664.699951,0,0,26,124.317642,-180.369003
-162.063721,-282.389648,0,0,26,-46.122608,-71.565216
-430.318451,-117.361702,0,0,26,-122.46669,-24.59898
-409.611053,-585.2146,0,0,26,-116.573441,-157.747864
11.606537,-189.283905,0,0,26,3.303169,-45.067741
-72.544785,-196.244827,0,0,26,-20.64592,-47.048798
473.752777,387.493073,0,0,26,134.827911,119.080399
-387.00293,87.747955,0,0,26,-110.13929,33.7743
-135.322662,811.925903,0,0,27,-39.971344,249.300293
168.020798,-881.552185,0,0,27,49.629662,-250.916
436.822266,-664.699951,0,0,27,129.027695,-186.86261
-162.063721,-282.389648,0,0,27,-47.870068,-73.936546
-430.318451,-117.361702,0,0,27,-127.106621,-25.190886
-409.611053,-585.2146,0,0,27,-120.990097,-163.384415
11.606537,-189.283905,0,0,27,3.428317,-46.435154
-72.544785,-196.244827,0,0,27,-21.428139,-48.491268
473.752777,387.493073,0,0,27,139.936172,123.932114
-387.00293,87.747955,0,0,27,-114.312172,35.394001
-135.322662,811.925903,0,0,28,-41.428848,258.743317
168.020798,-881.552185,0,0,28,51.439342,-259.712708
436.822266,-664.699951,0,0,28,133.732513,-193.3237
-162.063721,-282.389648,0,0,28,-49.615585,-76.27993
-430.318451,-117.361702,0,0,28,-131.741394,-25.756824
-409.611053,-585.2146,0,0,28,-125.40184,-168.989395
11.606537,-189.283905,0,0,28,3.553326,-47.775738
-72.544785,-196.244827,0,0,28,-22.209488,-49.906826
473.752777,387.493073,0,0,28,145.038757,128.803757
-387.00293,87.747955,0,0,28,-118.480415,37.037212
-135.322662,811.925903,0,0,29,-42.884731,268.201141
168.020798,-881.552185,0,0,29,53.247013,-268.474335
436.822266,-664.699951,0,0,29,138.432114,-199.752304
-162.063721,-282.389648,0,0,29,-51.359165,-78.595406
-430.318451,-117.361702,0,0,29,-136.371017,-26.296825
-409.611053,-585.2146,0,0,29,-129.808685,-174.562851
11.606537,-189.283905,0,0,29,3.678196,-49.089523
-72.544785,-196.244827,0,0,29,-22.989969,-51.295502
473.752777,387.493073,0,0,29,150.135681,133.695282
-387.00293,87.747955,0,0,29,-122.644028,38.703903
-135.322662,811.925903,0,0,30,-44.338997,277.673767
168.020798,-881.552185,0,0,30,55.052673,-277.200928
436.822266,-664.699951,0,0,30,143.126495,-206.148453
-162.063721,-282.389648,0,0,30,-53.100807,-80.882996
-430.318451,-117.361702,0,0,30,-140.995499,-26.810917
-409.611053,-585.2146,0,0,30,-134.210632,-180.104797
11.606537,-189.283905,0,0,30,3.802928,-50.376541
-72.544785,-196.244827,0,0,30,-23.769583,-52.657326
473.752777,387.493073,0,0,30,155.226944,138.606689
-387.00293,87.747955,0,0,30,-126.803017,40.394051
-135.322662,811.925903,0,0,31,-45.791645,287.161194
168.020798,-881.552185,0,0,31,56.856327,-285.892517
436.822266,-664.699951,0,0,31,147.815659,-212.512192
-162.063721,-282.389648,0,0,31,-54.840515,-83.142738
-430.318451,-117.361702,0,0,31,-145.614838,-27.299129
-409.611053,-585.2146,0,0,31,-138.607697,-185.61528
11.606537,-189.283905,0,0,31,3.927521,-51.636822
-72.544785,-196.244827,0,0,31,-24.54833,-53.992329
473.752777,387.493073,0,0,31,160.312546,143.537949
-387.00293,87.747955,0,0,31,-130.957382,42.107632
-135.322662,811.925903,0,0,32,-47.24268,296.663391
168.020798,-881.552185,0,0,32,58.657978,-294.549133
436.822266,-664.699951,0,0,32,152.499603,-218.843552
-162.063721,-282.389648,0,0,32,-56.578289,-85.374664
-430.318451,-117.361702,0,0,32,-150.22905,-27.761492
-409.611053,-585.2146,0,0,32,-142.999863,-191.09433
11.606537,-189.283905,0,0,32,4.051975,-52.870392
-72.544785,-196.244827,0,0,32,-25.326212,-55.300541
473.752777,387.493073,0,0,32,165.392502,148.489029
-387.00293,87.747955,0,0,32,-135.107132,43.844616
-135.322662,811.925903,0,0,33,-48.692104,306.180328
168.020798,-881.552185,0,0,33,60.457626,-303.170837
436.822266,-664.699951,0,0,33,157.178345,-225.142563
-162.063721,-282.389648,0,0,33,-58.314133,-87.578796
-430.318451,-117.361702,0,0,33,-154.838135,-28.19803
-409.611053,-585.2146,0,0,33,-147.387146,-196.541992
11.606537,-189.283905,0,0,33,4.176291,-54.077282
-72.544785,-196.244827,0,0,33,-26.10323,-56.581989
473.752777,387.493073,0,0,33,170.466812,153.45993
-387.00293,87.747955,0,0,33,-139.252274,45.60498
-135.322662,811.925903,0,0,34,-50.139919,315.712006
168.020798,-881.552185,0,0,34,62.255276,-311.757629
436.822266,-664.699951,0,0,34,161.851898,-231.409271
-162.063721,-282.389648,0,0,34,-60.048046,-89.755173
-430.318451,-117.361702,0,0,34,-159.442093,-28.608776
-409.611053,-585.2146,0,0,34,-151.769562,-201.958282
11.606537,-189.283905,0,0,34,4.300469,-55.257523
-72.544785,-196.244827,0,0,34,-26.879385,-57.836704
473.752777,387.493073,0,0,34,175.535477,158.450607
-387.00293,87.747955,0,0,34,-143.392807,47.388695
-135.322662,811.925903,0,0,35,-51.586124,325.258392
168.020798,-881.552185,0,0,35,64.050926,-320.30957
436.822266,-664.699951,0,0,35,166.520248,-237.643707
-162.063721,-282.389648,0,0,35,-61.780033,-91.903824
-430.318451,-117.361702,0,0,35,-164.040939,-28.993757
-409.611053,-585.2146,0,0,35,-156.14711,-207.343246
11.606537,-189.283905,0,0,35,4.424509,-56.411144
-72.544785,-196.244827,0,0,35,-27.654676,-59.064716
473.752777,387.493073,0,0,35,180.598511,163.461044
-387.00293,87.747955,0,0,35,-147.528748,49.195736
-135.322662,811.925903,0,0,36,-53.030724,334.819489
168.020798,-881.552185,0,0,36,65.844582,-328.826721
436.822266,-664.699951,0,0,36,171.183411,-243.845901
-162.063721,-282.389648,0,0,36,-63.510098,-94.02478
-430.318451,-117.361702,0,0,36,-168.634674,-29.353001
-409.611053,-585.2146,0,0,36,-160.519791,-212.696915
11.606537,-189.283905,0,0,36,4.548411,-57.538174
-72.544785,-196.244827,0,0,36,-28.429108,-60.266056
473.752777,387.493073,0,0,36,185.655914,168.491226
-387.00293,87.747955,0,0,36,-151.66008,51.026081
-135.322662,811.925903,0,0,37,-54.473717,344.395264
168.020798,-881.552185,0,0,37,67.636246,-337.309082
436.822266,-664.699951,0,0,37,175.8414,-250.0159
-162.063721,-282.389648,0,0,37,-65.238235,-96.118073
-430.318451,-117.361702,0,0,37,-173.223312,-29.686537
-409.611053,-585.2146,0,0,37,-164.887619,-218.019333
11.606537,-189.283905,0,0,37,4.672176,-58.638645
-72.544785,-196.244827,0,0,37,-29.202679,-61.440754
473.752777,387.493073,0,0,37,190.707703,173.541138
-387.00293,87.747955,0,0,37,-155.786835,52.8797
-135.322662,811.925903,0,0,38,-55.915108,353.985718
168.020798,-881.552185,0,0,38,69.425919,-345.756714
436.822266,-664.699951,0,0,38,180.494217,-256.153748
-162.063721,-282.389648,0,0,38,-66.964455,-98.183731
-430.318451,-117.361702,0,0,38,-177.806854,-29.994394
-409.611053,-585.2146,0,0,38,-169.250595,-223.310532
11.606537,-189.283905,0,0,38,4.795803,-59.712585
-72.544785,-196.244827,0,0,38,-29.975389,-62.588837
473.752777,387.493073,0,0,38,195.753876,178.610733
-387.00293,87.747955,0,0,38,-159.908997,54.756565
-135.322662,811.925903,0,0,39,-57.354897,363.59082
168.020798,-881.552185,0,0,39,71.2136,-354.169647
436.822266,-664.699951,0,0,39,185.141861,-262.25946
-162.063721,-282.389648,0,0,39,-68.688759,-100.221779
-430.318451,-117.361702,0,0,39,-182.3853,-30.2766
-409.611053,-585.2146,0,0,39,-173.608719,-228.570541
11.606537,-189.283905,0,0,39,4.919293,-60.760021
-72.544785,-196.244827,0,0,39,-30.747242,-63.710335
473.752777,387.493073,0,0,39,200.794449,183.700012
-387.00293,87.747955,0,0,39,-164.026581,56.656654
-135.322662,811.925903,0,0,40,-58.793083,373.210571
168.020798,-881.552185,0,0,40,72.999298,-362.547943
436.822266,-664.699951,0,0,40,189.784332,-268.333069
-162.063721,-282.389648,0,0,40,-70.411148,-102.232254
-430.318451,-117.361702,0,0,40,-186.958649,-30.533184
-409.611053,-585.2146,0,0,40,-177.962006,-233.799393
11.606537,-189.283905,0,0,40,5.042645,-61.780987
-72.544785,-196.244827,0,0,40,-31.518236,-64.805275
473.752777,387.493073,0,0,40,205.829422,188.808945
-387.00293,87.747955,0,0,40,-168.139587,58.579941
-135.322662,811.925903,0,0,41,-60.229671,382.84494
168.020798,-881.552185,0,0,41,74.783012,-370.891602
436.822266,-664.699951,0,0,41,194.421646,-274.374634
-162.063721,-282.389648,0,0,41,-72.131622,-104.215187
-430.318451,-117.361702,0,0,41,-191.526917,-30.764174
-409.611053,-585.2146,0,0,41,-182.310455,-238.997131
11.606537,-189.283905,0,0,41,5.165861,-62.775509
-72.544785,-196.244827,0,0,41,-32.288376,-65.873695
473.752777,387.493073,0,0,41,210.858795,193.937515
-387.00293,87.747955,0,0,41,-172.248032,60.526402
-135.322662,811.925903,0,0,42,-61.664665,392.493896
168.020798,-881.552185,0,0,42,76.564743,-379.200684
436.822266,-664.699951,0,0,42,199.053818,-280.384155
-162.063721,-282.389648,0,0,42,-73.850182,-106.170609
-430.318451,-117.361702,0,0,42,-196.090118,-30.969599
-409.611053,-585.2146,0,0,42,-186.654068,-244.163788
11.606537,-189.283905,0,0,42,5.288939,-63.743618
-72.544785,-196.244827,0,0,42,-33.057659,-66.915619
473.752777,387.493073,0,0,42,215.882584,199.085693
-387.00293,87.747955,0,0,42,-176.351898,62.496006
-135.322662,811.925903,0,0,43,-63.098064,402.15744
168.020798,-881.552185,0,0,43,78.344498,-387.47522
436.822266,-664.699951,0,0,43,203.680832,-286.361694
-162.063721,-282.389648,0,0,43,-75.566833,-108.098549
-430.318451,-117.361702,0,0,43,-200.648254,-31.149487
-409.611053,-585.2146,0,0,43,-190.992859,-249.299393
11.606537,-189.283905,0,0,43,5.411881,-64.685341
-72.544785,-196.244827,0,0,43,-33.826088,-67.931076
473.752777,387.493073,0,0,43,220.900787,204.253448
-387.00293,87.747955,0,0,43,-180.451218,64.488731
-135.322662,811.925903,0,0,44,-64.529869,411.835571
168.020798,-881.552185,0,0,44,80.122276,-395.715271
436.822266,-664.699951,0,0,44,208.302719,-292.307281
-162.063721,-282.389648,0,0,44,-77.281578,-109.999039
-430.318451,-117.361702,0,0,44,-205.201324,-31.303865
-409.611053,-585.2146,0,0,44,-195.326828,-254.403976
11.606537,-189.283905,0,0,44,5.534686,-65.600708
-72.544785,-196.244827,0,0,44,-34.593662,-68.920097
473.752777,387.493073,0,0,44,225.913422,209.440781
-387.00293,87.747955,0,0,44,-184.545975,66.504555
-135.322662,811.925903,0,0,45,-65.960083,421.528259
168.020798,-881.552185,0,0,45,81.898079,-403.920837
436.822266,-664.699951,0,0,45,212.919464,-298.220978
-162.063721,-282.389648,0,0,45,-78.994415,-111.872108
-430.318451,-117.361702,0,0,45,-209.749329,-31.432764
-409.611053,-585.2146,0,0,45,-199.655975,-259.4776
11.606537,-189.283905,0,0,45,5.657355,-66.489754
-72.544785,-196.244827,0,0,45,-35.360382,-69.882706
473.752777,387.493073,0,0,45,230.920486,214.647659
-387.00293,87.747955,0,0,45,-188.636185,68.543442
-135.322662,811.925903,0,0,46,-67.38871,431.235474
168.020798,-881.552185,0,0,46,83.671906,-412.09198
436.822266,-664.699951,0,0,46,217.531082,-304.102783
-162.063721,-282.389648,0,0,46,-80.705353,-113.717789
-430.318451,-117.361702,0,0,46,-214.292282,-31.536211
-409.611053,-585.2146,0,0,46,-203.980316,-264.520264
11.606537,-189.283905,0,0,46,5.779887,-67.352501
-72.544785,-196.244827,0,0,46,-36.126251,-70.818939
473.752777,387.493073,0,0,46,235.921982,219.874054
-387.00293,87.747955,0,0,46,-192.721848,70.605377
-135.322662,811.925903,0,0,47,-68.81575,440.957214
168.020798,-881.552185,0,0,47,85.443764,-420.22876
436.822266,-664.699951,0,0,47,222.137573,-309.952759
-162.063721,-282.389648,0,0,47,-82.414391,-115.53611
-430.318451,-117.361702,0,0,47,-218.830185,-31.614235
-409.611053,-585.2146,0,0,47,-208.29985,-269.532013
11.606537,-189.283905,0,0,47,5.902284,-68.18898
-72.544785,-196.244827,0,0,47,-36.89127,-71.728821
473.752777,387.493073,0,0,47,240.917923,225.119949
-387.00293,87.747955,0,0,47,-196.802979,72.690323
-135.322662,811.925903,0,0,48,-70.241203,450.693451
168.020798,-881.552185,0,0,48,87.213654,-428.331177
436.822266,-664.699951,0,0,48,226.738953,-315.770905
-162.063721,-282.389648,0,0,48,-84.121529,-117.327103
-430.318451,-117.361702,0,0,48,-223.363052,-31.666864
-409.611053,-585.2146,0,0,48,-212.614594,-274.512878
11.606537,-189.283905,0,0,48,6.024544,-68.999222
-72.544785,-196.244827,0,0,48,-37.655437,-72.612389
473.752777,387.493073,0,0,48,245.90831,230.38533
-387.00293,87.747955,0,0,48,-200.879562,74.798264
