v1x,v1y,v1,ext,extV,rot,v2x,v2y,v2,v2 angle,vdx,vdy
-82.321815,156.395721,176.73851,0.656361,-2.637922,0.417502,50.092014,-140.611908,149.267944,-1.228571,132.41383,-297.007629
-32.257019,-38.782707,50.444164,0.137376,-1.608022,-0.01728,-52.914989,-276.26297,281.284943,-1.760043,-20.65797,-237.480263
-38.330765,142.116974,147.195389,0.068032,-4.970493,-0.014112,-70.941231,-330.78064,338.302368,-1.782062,-32.610466,-472.897614
-56.237789,46.153229,72.751701,0.00215,-2.887365,-0.009717,-87.041283,-330.979004,342.232788,-1.827955,-30.803493,-377.132233
26.59514,13.31724,29.743073,0.279595,-1.008541,0.022819,47.691929,-226.904648,231.862549,-1.363627,21.096788,-240.221888
44.886257,28.790131,53.325863,0.109234,-2.002695,0.016201,71.497673,-291.670135,300.305481,-1.330405,26.611416,-320.460266
-32.048733,-4.529401,32.367218,0.033647,-1.806509,-0.014412,-55.38377,-316.038879,320.855011,-1.744278,-23.335037,-311.509478
-58.098755,227.443878,234.74707,0.578738,-3.237243,-0.101814,-119.52581,-171.299042,208.877426,-2.180018,-61.427055,-398.74292
-25.626846,-49.854034,56.054974,0.194508,-0.795666,-0.014319,-46.90612,-252.637466,256.955017,-1.754372,-21.279274,-202.783432
-56.142029,263.378052,269.295258,0.78548,-1.832044,-0.051232,-97.261833,-133.307404,165.017349,-2.201117,-41.119804,-396.685455
-27.328339,166.163528,168.395828,0.348977,-4.255146,0.147255,39.17646,-242.042496,245.192505,-1.41033,66.504799,-408.206024
33.724213,87.844803,94.095871,0.029304,-3.997749,0.00848,60.5009,-330.748291,336.236206,-1.389875,26.776688,-418.593094
-46.660717,213.763611,218.796951,0.431621,-4.120611,-0.129183,-122.563652,-215.530136,247.941696,-2.087854,-75.902935,-429.293747
-60.31982,296.32193,302.399017,0.870456,-1.165894,-0.080709,-113.436378,-132.474182,174.405334,-2.278931,-53.116558,-428.796112
54.980679,-5.077667,55.214653,0.62866,0.150598,0.010102,66.701378,-92.325485,113.899376,-0.945156,11.720699,-87.247818
